Series Name,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Liechtenstein,LIE,138198.540591367,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Lithuania,LTU,13749.3722152752,14446.2664736056,15269.7549913809,15936.9541905773,16750.532804004,16933.6759805605,16984.8652541489
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Luxembourg,LUX,67868.1697969526,70447.0742164144,75218.9964096268,74904.152387091,70154.5068207621,72121.6800566753,78519.1832529583
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,"Macao SAR, China",MAC,65413.4966276878,64549.1948632891,69044.0051320511,72698.3018737514,70808.8386208372,42223.0369183253,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Madagascar,MDG,438.405584879027,442.715926370954,453.242527000146,454.57366169003,462.556702471644,421.176494706647,433.500666273305
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Malawi,MWI,363.271666971903,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Malaysia,MYS,9434.93993784936,9837.85564383039,10263.3287872825,10551.2014587366,10943.9797089996,10268.1905246149,10430.6830394406
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Maldives,MDV,8671.06679135568,8933.35186481924,9230.85168914048,9537.80434386574,9867.53379667281,6514.04905083962,8912.91816374743
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Mali,MLI,707.175021075788,721.309173394753,731.955184852289,745.526594958751,748.708421477117,713.269107769736,709.154467101787
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Malta,MLT,23544.1922711734,22695.6672025341,24412.56932016,25772.1465299869,26213.7352138454,23158.406655733,25986.5600539839
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Marshall Islands,MHL,4959.31795183161,5046.04495377348,5222.14050011248,5516.23835360233,6174.72063348695,6182.61854951601,6008.42632411478
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Mauritania,MRT,1517.08801785352,1509.71362665342,1569.57136692404,1616.36131252914,1644.7645954161,1585.71055346554,1577.45354609363
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Mauritius,MUS,9572.89954295365,9814.30467267004,10358.8287350001,10799.8734442654,11208.3456410947,9533.05673823696,9840.71369056751
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Mexico,MEX,9501.48690330366,9631.73917132312,9734.75312914904,9841.46921787817,9714.1950100731,8841.47900504455,9272.44822468863
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,"Micronesia, Fed. Sts.",FSM,3433.62993550273,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Moldova,MDA,2889.53763322791,3043.75126240554,3249.31032045752,3419.06427653829,3617.87374426571,3328.47300152164,3796.55087658631
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Monaco,MCO,..,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Mongolia,MNG,3593.03787370668,3571.93194473254,3459.96342059379,3844.90277591577,3899.87899654356,3717.94652908223,3507.55389582079
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Montenegro,MNE,6659.91297644927,6767.31164098586,7174.44455124027,7473.40472723576,7774.71304173776,6625.08675429761,7513.85004814721
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Morocco,MAR,3090.6025390625,3073.10107421875,3184.99633789063,3246.76416015625,3304.91455078125,3052.00756835938,3251.94458007813
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Mozambique,MOZ,583.045578511752,586.294561369045,583.373199449041,592.419370540695,590.342895118905,564.818901555311,561.824476956697
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Myanmar,MMR,1176.03375098194,1304.5361181803,1375.97268689694,1450.32823544515,1531.23990375904,1570.6290234932,1286.96529431728
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Namibia,NAM,4957.74707717466,4780.50363230476,4653.99609596878,4529.33141556763,4475.36081634503,4136.66384945815,4110.25031473744
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Nauru,NRU,10570.3594104447,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Nepal,NPL,894.773174579412,889.476898268662,956.138160402923,1013.72116059327,1073.25765580756,1030.50565764248,1043.33086970671
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Netherlands,NLD,44732.9598259261,44857.7516450336,46481.184766347,47596.6796040945,47497.8970117665,44821.817149175,46914.1741850399
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,New Caledonia,NCL,..,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,New Zealand,NZL,37349.1377857916,38218.4218489907,39297.4256071358,39905.2015982578,40994.6430166456,40086.607916929,41224.3336477832
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Nicaragua,NIC,1947.68833236765,1984.63954176932,2038.43342796116,1949.01567728269,1875.87816683844,1753.86203283737,1921.18698839741
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Niger,NER,504.862847195171,505.377213994335,512.861465403452,534.561565057502,544.026045989472,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Nigeria,NGA,2609.05592427486,2516.74730226737,2455.86269960683,2407.91070264568,2431.52998676942,2317.86808723126,2333.45290228867
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,North Macedonia,MKD,4708.38806747705,4787.87358199574,4835.94405075373,4955.38615154688,5123.39068563185,4864.74523821024,5040.17927401892
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Norway,NOR,77445.5126050046,75170.3788870857,77035.913193987,80047.1715434171,77152.2993028453,72209.2429649267,83229.2192910593
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Oman,OMN,18237.6430501845,18313.3793493283,17549.019538482,17218.8128113694,16820.3223289661,16507.3174483411,17077.909968085
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Pakistan,PAK,1260.64377244679,1314.05439840337,1357.20082208275,1418.03504765545,1426.94407654438,1383.35661113079,1454.50543675197
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Palau,PLW,16987.6194222772,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Panama,PAN,12797.4594014454,13082.6196433937,13744.1957267155,13889.6686380284,14162.5298530134,11892.7228047364,12978.323563242
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Papua New Guinea,PNG,2456.51413407508,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Paraguay,PRY,5644.53861885287,5808.98697001935,6017.36101726279,6124.94947702548,6044.19604028455,5893.2050329695,6075.45534312166
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Peru,PER,5968.57694116259,6074.79318642701,6100.36671425905,6202.99625349754,6310.55375465429,5593.13406181382,5956.12733725426
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Philippines,PHL,3314.20559165493,3477.97595093297,3650.95498593133,3801.58472798827,3940.21020144589,3432.34658924593,3439.26663261975
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Poland,POL,12089.9759716716,12433.6102813567,13021.4881409643,13801.8093741955,14421.3593581764,14203.670342123,15098.2177662455
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Portugal,PRT,18733.7367287096,19344.3907071268,20026.1345159615,20563.0324345406,21149.1352693449,19718.6999620646,20673.6391141252
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Puerto Rico,PRI,20039.5481787568,19866.8635890466,19502.2379817179,19808.6005075476,19570.7056904852,19071.5199678804,18014.3339150158
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Qatar,QAT,65508.2993811073,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Romania,ROU,8882.57702546398,9157.74021985428,9956.15776121024,10569.1866598039,11085.0177934869,10717.9331450778,11331.7374514342
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Russian Federation,RUS,9055.1767578125,8804.353515625,9210.908203125,9470.244140625,9682.744140625,9222.568359375,9693.3603515625
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Rwanda,RWA,719.497573852923,737.722919841149,744.980724469967,786.07654856567,842.254507880251,803.235060543147,872.242392675081
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Samoa,WSM,3968.34490470897,4231.45471576276,4216.5216911846,4131.64353493655,4240.17556934986,4070.91436962037,3783.16444483051
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,San Marino,SMR,..,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Sao Tome and Principe,STP,1566.37828546288,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Saudi Arabia,SAU,20505.4362023299,20374.5539224183,19644.5039217022,19571.8797881063,19201.8739651775,18450.8302188825,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Senegal,SEN,1205.92386930691,1247.42671671,1301.22755141167,1348.25617804914,1372.70471076471,1356.38900615806,1405.89402304757
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Serbia,SRB,5328.79023050201,5484.55048645442,5572.67223312675,5940.98075526601,6209.49497358428,6347.45998061638,6830.42140491402
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Seychelles,SYC,14028.1368164192,14396.3827515527,14876.2585465461,15422.3561146054,15943.3411160241,14729.931542763,15714.204211213
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Sierra Leone,SLE,568.992914139079,532.353953320586,591.67579402936,566.010889256934,622.327536905821,591.399555113851,606.210832085373
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Singapore,SGP,51849.6910624417,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Sint Maarten (Dutch part),SXM,32032.1453880937,31495.6835744862,28633.7469687132,26571.8135449205,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Slovak Republic,SVK,15991.2325877804,16184.3982552637,16693.5594692335,17283.6779806009,17505.1337056704,17037.4564916791,17443.5116790467
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Slovenia,SVN,20245.8623218394,21084.8932873942,22169.8908519063,23142.9404765873,23820.1170728736,22899.1211130769,24138.1857524009
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Solomon Islands,SLB,2095.3016045055,2130.53943395604,2166.59886417879,2187.9218415871,2180.20495789393,2129.20025583412,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Somalia,SOM,385.483651951705,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,South Africa,ZAF,6062.77405456737,6054.73074933568,6155.23371836916,6139.05177723219,6165.58931147367,5856.75276704529,6148.19304952663
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,South Sudan,SSD,940.014427314806,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Spain,ESP,25748.699375737,26599.318221826,27238.6703203744,27713.5468077517,28048.4838892393,24927.5599869133,26290.2005737792
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Sri Lanka,LKA,3963.69508399742,4112.37732591142,4330.77231068143,4381.35480971246,4334.66939705647,4165.63384608831,4276.56549199176
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,St. Kitts and Nevis,KNA,18670.2610959987,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,St. Lucia,LCA,9419.73448960739,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,St. Vincent and the Grenadines,VCT,7215.6323412686,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Sudan,SDN,2176.36279296875,2187.44116210938,2087.27368164063,1932.80090332031,1848.81091308594,1724.798828125,1674.52526855469
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Suriname,SUR,8884.68962472339,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Sweden,SWE,51956.9429912615,52282.9498387944,53328.5782024283,53574.6001119233,54725.6918272221,53533.001430913,55767.4085629164
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Switzerland,CHE,85819.6074050216,84048.7669519124,83026.5509673715,82486.0908350706,83241.6308791476,79216.8029165566,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Syrian Arab Republic,SYR,825.204439261247,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Tajikistan,TJK,1149.45463470041,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Tanzania,TZA,911.159118652344,937.047424316406,967.089782714844,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Thailand,THA,5414.30216204473,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Timor-Leste,TLS,2315.9682584253,1827.18665703289,1829.03155140521,1793.90309076757,2056.38702851663,2160.23566430706,821.926442889151
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Togo,TGO,578.265200580174,581.172071350802,587.871417011955,603.423782793178,621.422196013826,616.839661207033,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Tonga,TON,4160.50804565168,4430.52850191535,4748.95810341225,4861.41018845149,5012.60317790438,5031.52818496995,4724.13107249691
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Trinidad and Tobago,TTO,18225.4118373629,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Tunisia,TUN,3858.86582828167,3875.58708197289,3911.14986687702,3970.57990825579,3983.34066756758,3578.06290365646,3704.98178508645
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Turkiye,TUR,10730.3660401596,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Turkmenistan,TKM,5845.14556255482,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Turks and Caicos Islands,TCA,25829.8210082654,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Tuvalu,TUV,5238.70265631404,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Uganda,UGA,847.423927562813,860.021202789353,851.360799269194,831.541215163124,830.683505071362,812.511841617712,792.309130938331
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Ukraine,UKR,2213.40991210938,2209.22412109375,2281.90869140625,2362.11083984375,2458.59423828125,2408.3154296875,2378.17626953125
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,United Arab Emirates,ARE,41720.5747936396,43691.3082950131,43725.9988786049,43789.6615358221,43995.903121809,41232.2290934516,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,United Kingdom,GBR,44091.1235055951,44600.9974267583,45758.3929498243,46125.63038069,47320.9069261185,41223.2860505716,44867.3659385095
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,United States,USA,58180.9831329707,58460.2527385905,59625.1712371912,61024.3293012394,62173.4851130076,60010.5064785913,63279.7186250075
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Uruguay,URY,14936.5562124902,15104.8368300679,15165.9792545109,15201.8688443875,15376.4521481232,14342.0949724812,14472.6492870966
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Uzbekistan,UZB,2799.55248657294,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Vanuatu,VUT,2691.02057636554,2764.3711293341,2808.60540549783,2909.71958048354,3113.90979289283,2920.60705880119,2860.42747637982
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,"Venezuela, RB",VEN,..,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Vietnam,VNM,2463.53645844935,2587.42377242217,2721.56781338042,2925.73115236785,3115.17563135765,3202.02990101912,3227.55899763966
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,West Bank and Gaza,PSE,3673.17612828951,3916.73117242477,3910.2937978517,3987.20664482028,3968.99526041752,3383.40010238801,3620.04542136192
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,"Yemen, Rep.",YEM,1441.23838112461,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Zambia,ZMB,1282.55254468571,..,..,..,..,..,..
GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,Zimbabwe,ZWE,1243.72715399581,1222.73611103454,1260.55476734594,1424.4011235226,1314.61536530001,1179.93337330756,1250.7487459553
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Afghanistan,AFG,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Albania,ALB,2.47790600877555,3.73144948299048,2.44905324984073,3.65388728354938,0.919013966541485,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Algeria,DZA,3.69497097292653,4.62315670617338,0.803451493804516,0.203261281831686,1.08443508586417,-4.62244716482398,3.15148611579281
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,American Samoa,ASM,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Andorra,AND,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Angola,AGO,2.79479070088861,-2.82179314194083,-1.33131660833989,-4.01735815437301,-3.13440461841536,-4.00438081068457,0.124624452881079
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Antigua and Barbuda,ATG,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Argentina,ARG,2.92661670877277,-2.4386212715921,2.3888555811745,-3.68789011663334,-2.30715341123422,-8.65514311084952,11.0053413448789
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Armenia,ARM,2.6820267882205,-1.37670833601557,8.71101235115208,3.37266868109216,7.28981924426041,-9.71131544227403,4.24969236239438
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Aruba,ABW,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Australia,AUS,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Austria,AUT,-0.110781818816847,2.9958090584709,1.30919733009682,2.38421250391167,2.22661466246745,-5.36017333632788,4.10337658781505
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Azerbaijan,AZE,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Bahamas, The",BHS,1.44381684905876,-1.22508368428355,3.93114996944315,-1.64592606299749,3.51590764960095,-23.6385231029197,11.0408694726051
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Bahrain,BHR,2.28535476876353,3.68178963946401,4.10042829844105,2.18096039419369,1.83548001200111,-5.76637859535506,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Bangladesh,BGD,6.35433786656208,5.39526733327975,5.31583761380132,7.92587856740785,7.90786295328785,3.52429606518929,8.06566693590622
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Barbados,BRB,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Belarus,BLR,-5.08536223419443,-2.88245118772467,3.5118336289181,3.29062785262062,2.10373337157606,-2.06347986746438,2.69340819100113
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Belgium,BEL,1.37413004997198,0.817576921400544,1.57287014279891,1.75520866461416,2.32997659396077,-5.30580252663097,6.02167364129834
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Belize,BLZ,5.64345787919348,-0.628452419156318,-2.37976703153318,-0.260658447264362,4.48343940974361,-9.56136205356466,14.9330793210544
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Benin,BEN,1.41433267270821,3.27077372181922,5.43007133472892,6.79508776645525,6.87390631903016,3.80907636471886,11.1601226557449
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Bermuda,BMU,0.59571787012456,-1.20062789190321,4.71669521503256,-1.38808178643458,-1.62292694573229,-5.36649836207904,6.79058606476752
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Bhutan,BTN,6.63260616822414,6.39498928489195,4.5323846178905,2.72668202850051,5.67795091780606,-7.16455030408397,4.14450055926736
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Bolivia,BOL,7.14356543128203,5.93904697808945,2.94636961545696,4.77474660705899,2.62260626191568,-7.88631271686872,4.54151037075705
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Bosnia and Herzegovina,BIH,2.96947533922287,2.58976559471039,2.13629390090193,4.01172378911153,3.27354661426504,-3.5195774560201,6.4980757440037
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Botswana,BWA,-5.86246883247557,0.811976188170235,4.74473635321917,3.02693840890886,7.98409090399635,-5.71502840471683,7.7417310513145
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Brazil,BRA,-3.54183101039834,-3.50735746053654,1.56887768609235,0.848044431468239,1.33252106595127,-3.33890483132726,3.98344813993914
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,British Virgin Islands,VGB,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Brunei Darussalam,BRN,4.51277119512123,-0.903671143542013,0.453449041621923,-4.64051746456381,5.96049438571799,1.08278965343433,-3.47492313378315
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Bulgaria,BGR,1.07170329889938,2.97965026183977,3.68520971713573,1.59863021595925,4.45035416419918,-4.72576718870337,8.68048492206674
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Burkina Faso,BFA,3.65457433990322,5.97446094178704,6.98311305722679,7.26375117163771,3.10605133260884,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Burundi,BDI,-3.61748800771576,-0.667301796099579,0.616793880261596,1.79238378913793,1.90699697313228,0.650880130456244,1.49146975527164
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Cabo Verde,CPV,2.33468685792208,4.83645762397128,3.8381324209079,5.70198965119648,5.93961036168314,-15.0106016368618,7.4395740640101
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Cambodia,KHM,7.01647546821052,7.21107255835345,7.07636125595089,6.89290809528617,6.4366142005547,-0.925790930324581,1.74655794243471
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Cameroon,CMR,5.08358411355887,4.21727750474179,3.34804932946579,3.92372685240352,3.1587854359264,0.138521174838104,-0.442974378230772
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Canada,CAN,0.783976065450091,1.32385808110831,2.97271887811823,2.32625006593436,2.31728874947321,-5.05994980850393,4.93699247319425
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Cayman Islands,CYM,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Central African Republic,CAF,4.51815802925188,4.85135417429687,7.59246811349792,6.78672859332907,2.96891923766375,-0.722206431983011,2.0921718848798
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Chad,TCD,4.76165678653749,-5.23891124195906,-2.48562885463434,2.20566916345075,3.17985802161805,-5.77105883944253,1.53862909494362
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Channel Islands,CHI,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Chile,CHL,4.29160507598748,1.37979064723214,0.128112899323199,3.83933125680986,1.18349698094336,-8.6970208511613,12.1395880552778
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,China,CHN,6.39648224778206,6.82606786933833,7.34181889940106,6.42187954990359,6.12236509518492,1.71274028228892,7.9883235304617
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Colombia,COL,4.68787635585926,2.297956384168,0.716521849684938,1.73145930029375,3.50877407234707,-5.80350008586755,9.81124563206319
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Comoros,COM,1.3041317656578,3.35090011293097,3.73740142268511,3.7135381946263,1.69943607530033,-0.208184984372394,2.11905010947065
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Congo, Dem. Rep.",COD,8.79679433189855,9.08496041897244,2.43362947321624,4.59805756529556,2.3404553390771,5.21004630304742,-0.00307700801502619
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Congo, Rep.",COG,-5.43156548808668,-13.0912648540104,-13.2424243975416,1.61567451272968,-4.80349367426143,-6.61025836353055,5.50392507443982
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Costa Rica,CRI,3.39452310615273,4.21387837712435,3.03051173537835,2.50429709836691,1.76645516745113,-3.7614849350541,6.7761466368075
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Cote d'Ivoire,CIV,6.79543901137333,7.08709986299476,6.54603311806258,5.93382444710511,7.55774570281528,1.47034514373439,7.0905121622789
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Croatia,HRV,4.62647618914218,1.20353062707098,5.00749612287363,2.60610420008571,3.9365991959349,-6.35384726843628,11.2582798939762
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Cuba,CUB,4.46030799967974,0.350874270721178,1.81750319519243,2.18083517566809,-0.19424211961632,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Curacao,CUW,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Cyprus,CYP,5.54081736056243,2.93625765899188,6.90932892975565,4.938390447392,3.48805923911868,-5.91859436463299,4.92879158702422
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Czechia,CZE,5.3816714233264,2.62211318797961,6.46078853253567,3.41811145478694,2.4161661243436,-4.48507390951389,4.10061267144563
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Denmark,DNK,1.78953242038173,2.62345724618621,2.55443558693449,2.56656028570572,1.61085519880797,-1.64581685466251,5.11088537346383
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Djibouti,DJI,7.47321713292044,5.0007502794746,3.81108422594924,4.44594401515528,7.57642253101498,1.14392099308476,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Dominica,DMA,..,..,..,..,..,..,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Dominican Republic,DOM,7.58809908552438,6.41179188604038,4.22229655459002,7.50430920919428,4.7336843364024,-6.77434562716732,12.3979359505566
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,Ecuador,ECU,-0.094069579376395,-1.3337816990918,1.888476303638,0.847870428547012,-0.189108996280083,-7.72959095284698,5.61819730143682
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,"Egypt, Arab Rep.",EGY,5.09127939530384,4.76826489099291,3.59523987423469,4.68084568408615,4.36049610508928,4.14380854016743,3.37025613183653
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,El Salvador,SLV,2.22456353946325,1.94981227664223,1.85438122732728,2.37027927722966,3.12636120044374,-8.57520233820127,10.1567721388704
